date,O3,site,code
2018-01-01 00:00:00,66.05351,High Muffles,HM
2018-01-01 01:00:00,65.66685,High Muffles,HM
2018-01-01 02:00:00,66.0348,High Muffles,HM
2018-01-01 03:00:00,66.33416,High Muffles,HM
2018-01-01 04:00:00,66.27803,High Muffles,HM
2018-01-01 05:00:00,66.1034,High Muffles,HM
2018-01-01 06:00:00,65.39244,High Muffles,HM
2018-01-01 07:00:00,65.5733,High Muffles,HM
2018-01-01 08:00:00,65.71466,High Muffles,HM
2018-01-01 09:00:00,65.42154,High Muffles,HM
2018-01-01 10:00:00,64.33014,High Muffles,HM
2018-01-01 11:00:00,63.03917,High Muffles,HM
2018-01-01 12:00:00,61.34907,High Muffles,HM
2018-01-01 13:00:00,59.74627,High Muffles,HM
2018-01-01 14:00:00,57.33272,High Muffles,HM
2018-01-01 15:00:00,54.24562,High Muffles,HM
2018-01-01 16:00:00,52.01293,High Muffles,HM
2018-01-01 17:00:00,49.8925,High Muffles,HM
2018-01-01 18:00:00,48.30218,High Muffles,HM
2018-01-01 19:00:00,48.8697,High Muffles,HM
2018-01-01 20:00:00,49.84884,High Muffles,HM
2018-01-01 21:00:00,51.37057,High Muffles,HM
2018-01-01 22:00:00,54.02734,High Muffles,HM
2018-01-01 23:00:00,56.95853,High Muffles,HM
2018-01-02 00:00:00,58.94175,High Muffles,HM
2018-01-02 01:00:00,61.29709,High Muffles,HM
2018-01-02 02:00:00,63.92892,High Muffles,HM
2018-01-02 03:00:00,64.78333,High Muffles,HM
2018-01-02 04:00:00,65.41946,High Muffles,HM
2018-01-02 05:00:00,65.40699,High Muffles,HM
2018-01-02 06:00:00,64.95172,High Muffles,HM
2018-01-02 07:00:00,63.88527,High Muffles,HM
2018-01-02 08:00:00,62.6629,High Muffles,HM
2018-01-02 09:00:00,60.73788,High Muffles,HM
2018-01-02 10:00:00,58.14971,High Muffles,HM
2018-01-02 11:00:00,55.51788,High Muffles,HM
2018-01-02 12:00:00,53.19788,High Muffles,HM
2018-01-02 13:00:00,52.36218,High Muffles,HM
2018-01-02 14:00:00,51.28325,High Muffles,HM
2018-01-02 15:00:00,49.73659,High Muffles,HM
2018-01-02 16:00:00,47.67852,High Muffles,HM
2018-01-02 17:00:00,46.66196,High Muffles,HM
2018-01-02 18:00:00,46.25035,High Muffles,HM
2018-01-02 19:00:00,46.81164,High Muffles,HM
2018-01-02 20:00:00,47.22949,High Muffles,HM
2018-01-02 21:00:00,47.10476,High Muffles,HM
2018-01-02 22:00:00,47.36046,High Muffles,HM
2018-01-02 23:00:00,50.45379,High Muffles,HM
2018-01-03 00:00:00,55.21437,High Muffles,HM
2018-01-03 01:00:00,60.06849,High Muffles,HM
2018-01-03 02:00:00,65.00785,High Muffles,HM
2018-01-03 03:00:00,68.70613,High Muffles,HM
2018-01-03 04:00:00,72.65387,High Muffles,HM
2018-01-03 05:00:00,76.21495,High Muffles,HM
2018-01-03 06:00:00,79.30205,High Muffles,HM
2018-01-03 07:00:00,79.71366,High Muffles,HM
2018-01-03 08:00:00,79.20642,High Muffles,HM
2018-01-03 09:00:00,78.31875,High Muffles,HM
2018-01-03 10:00:00,76.82198,High Muffles,HM
2018-01-03 11:00:00,75.49359,High Muffles,HM
2018-01-03 12:00:00,74.1652,High Muffles,HM
2018-01-03 13:00:00,72.83681,High Muffles,HM
2018-01-03 14:00:00,71.77036,High Muffles,HM
2018-01-03 15:00:00,71.62068,High Muffles,HM
2018-01-03 16:00:00,71.38993,High Muffles,HM
2018-01-03 17:00:00,70.89101,High Muffles,HM
2018-01-03 18:00:00,70.72886,High Muffles,HM
2018-01-03 19:00:00,70.99703,High Muffles,HM
2018-01-03 20:00:00,71.07187,High Muffles,HM
2018-01-03 21:00:00,71.20907,High Muffles,HM
2018-01-03 22:00:00,71.38993,High Muffles,HM
2018-01-03 23:00:00,71.28391,High Muffles,HM
2018-01-04 00:00:00,71.12384,High Muffles,HM
2018-01-04 01:00:00,71.08018,High Muffles,HM
2018-01-04 02:00:00,70.84319,High Muffles,HM
2018-01-04 03:00:00,69.94513,High Muffles,HM
2018-01-04 04:00:00,68.75394,High Muffles,HM
2018-01-04 05:00:00,67.26341,High Muffles,HM
2018-01-04 06:00:00,65.53588,High Muffles,HM
2018-01-04 07:00:00,63.62749,High Muffles,HM
2018-01-04 08:00:00,61.20562,High Muffles,HM
2018-01-04 09:00:00,58.36175,High Muffles,HM
2018-01-04 10:00:00,55.73616,High Muffles,HM
2018-01-04 11:00:00,54.98154,High Muffles,HM
2018-01-04 12:00:00,55.31207,High Muffles,HM
2018-01-04 13:00:00,55.96068,High Muffles,HM
2018-01-04 14:00:00,56.08541,High Muffles,HM
2018-01-04 15:00:00,56.0667,High Muffles,HM
2018-01-04 16:00:00,56.42218,High Muffles,HM
2018-01-04 17:00:00,56.79638,High Muffles,HM
2018-01-04 18:00:00,57.68197,High Muffles,HM
2018-01-04 19:00:00,56.93982,High Muffles,HM
2018-01-04 20:00:00,55.71121,High Muffles,HM
2018-01-04 21:00:00,55.14992,High Muffles,HM
2018-01-04 22:00:00,55.58024,High Muffles,HM
2018-01-04 23:00:00,56.80261,High Muffles,HM
2018-01-05 00:00:00,57.70483,High Muffles,HM
2018-01-05 01:00:00,59.01867,High Muffles,HM
2018-01-05 02:00:00,59.9105,High Muffles,HM
2018-01-05 03:00:00,60.85222,High Muffles,HM
2018-01-05 04:00:00,61.49458,High Muffles,HM
2018-01-05 05:00:00,60.88964,High Muffles,HM
2018-01-05 06:00:00,59.76082,High Muffles,HM
2018-01-05 07:00:00,58.29523,High Muffles,HM
2018-01-05 08:00:00,56.7943,High Muffles,HM
2018-01-05 09:00:00,54.64476,High Muffles,HM
2018-01-05 10:00:00,53.06691,High Muffles,HM
2018-01-05 11:00:00,51.99422,High Muffles,HM
2018-01-05 12:00:00,51.20218,High Muffles,HM
2018-01-05 13:00:00,51.24583,High Muffles,HM
2018-01-05 14:00:00,51.91315,High Muffles,HM
2018-01-05 15:00:00,53.45358,High Muffles,HM
2018-01-05 16:00:00,54.70713,High Muffles,HM
2018-01-05 17:00:00,56.22885,High Muffles,HM
2018-01-05 18:00:00,55.98562,High Muffles,HM
2018-01-05 19:00:00,54.54498,High Muffles,HM
2018-01-05 20:00:00,52.96089,High Muffles,HM
2018-01-05 21:00:00,51.25207,High Muffles,HM
2018-01-05 22:00:00,48.76368,High Muffles,HM
2018-01-05 23:00:00,46.15056,High Muffles,HM
2018-01-06 00:00:00,45.08411,High Muffles,HM
2018-01-06 01:00:00,43.67019,High Muffles,HM
2018-01-06 02:00:00,43.32332,High Muffles,HM
2018-01-06 03:00:00,44.63993,High Muffles,HM
2018-01-06 04:00:00,45.38832,High Muffles,HM
2018-01-06 05:00:00,47.40896,High Muffles,HM
2018-01-06 06:00:00,50.56882,High Muffles,HM
2018-01-06 07:00:00,53.47922,High Muffles,HM
2018-01-06 08:00:00,56.42287,High Muffles,HM
2018-01-06 09:00:00,58.56904,High Muffles,HM
2018-01-06 10:00:00,60.29716,High Muffles,HM
2018-01-06 11:00:00,63.47573,High Muffles,HM
2018-01-06 12:00:00,67.22391,High Muffles,HM
2018-01-06 13:00:00,69.79337,High Muffles,HM
2018-01-06 14:00:00,71.80778,High Muffles,HM
2018-01-06 15:00:00,73.17982,High Muffles,HM
2018-01-06 16:00:00,73.42305,High Muffles,HM
2018-01-06 17:00:00,73.31079,High Muffles,HM
2018-01-06 18:00:00,73.03015,High Muffles,HM
2018-01-06 19:00:00,72.64972,High Muffles,HM
2018-01-06 20:00:00,72.09466,High Muffles,HM
2018-01-06 21:00:00,71.58326,High Muffles,HM
2018-01-06 22:00:00,70.9409,High Muffles,HM
2018-01-06 23:00:00,70.27982,High Muffles,HM
2018-01-07 00:00:00,70.09896,High Muffles,HM
2018-01-07 01:00:00,69.65409,High Muffles,HM
2018-01-07 02:00:00,69.42333,High Muffles,HM
2018-01-07 03:00:00,68.66248,High Muffles,HM
2018-01-07 04:00:00,67.32161,High Muffles,HM
2018-01-07 05:00:00,66.44849,High Muffles,HM
2018-01-07 06:00:00,66.0057,High Muffles,HM
2018-01-07 07:00:00,64.95796,High Muffles,HM
2018-01-07 08:00:00,64.18462,High Muffles,HM
2018-01-07 09:00:00,62.35939,High Muffles,HM
2018-01-07 10:00:00,60.73165,High Muffles,HM
2018-01-07 11:00:00,60.58197,High Muffles,HM
2018-01-07 12:00:00,61.49874,High Muffles,HM
2018-01-07 13:00:00,61.96648,High Muffles,HM
2018-01-07 14:00:00,62.22842,High Muffles,HM
2018-01-07 15:00:00,62.64627,High Muffles,HM
2018-01-07 16:00:00,63.05165,High Muffles,HM
2018-01-07 17:00:00,64.8353,High Muffles,HM
2018-01-07 18:00:00,66.35079,High Muffles,HM
2018-01-07 19:00:00,66.99939,High Muffles,HM
2018-01-07 20:00:00,67.00563,High Muffles,HM
2018-01-07 21:00:00,66.80606,High Muffles,HM
2018-01-07 22:00:00,67.09918,High Muffles,HM
2018-01-07 23:00:00,68.15939,High Muffles,HM
2018-01-08 00:00:00,68.94312,High Muffles,HM
2018-01-08 01:00:00,69.42541,High Muffles,HM
2018-01-08 02:00:00,70.01165,High Muffles,HM
2018-01-08 03:00:00,70.58541,High Muffles,HM
2018-01-08 04:00:00,70.99079,High Muffles,HM
2018-01-08 05:00:00,71.1966,High Muffles,HM
2018-01-08 06:00:00,70.74756,High Muffles,HM
2018-01-08 07:00:00,70.40455,High Muffles,HM
2018-01-08 08:00:00,70.4004,High Muffles,HM
2018-01-08 09:00:00,70.32348,High Muffles,HM
2018-01-08 10:00:00,70.32972,High Muffles,HM
2018-01-08 11:00:00,70.4981,High Muffles,HM
2018-01-08 12:00:00,71.11552,High Muffles,HM
2018-01-08 13:00:00,71.92004,High Muffles,HM
2018-01-08 14:00:00,72.83058,High Muffles,HM
2018-01-08 15:00:00,73.32327,High Muffles,HM
2018-01-08 16:00:00,73.3794,High Muffles,HM
2018-01-08 17:00:00,73.0052,High Muffles,HM
2018-01-08 18:00:00,71.95746,High Muffles,HM
2018-01-08 19:00:00,70.27359,High Muffles,HM
2018-01-08 20:00:00,67.8538,High Muffles,HM
2018-01-08 21:00:00,65.07853,High Muffles,HM
2018-01-08 22:00:00,61.9852,High Muffles,HM
2018-01-08 23:00:00,58.61745,High Muffles,HM
2018-01-09 00:00:00,55.21437,High Muffles,HM
2018-01-09 01:00:00,51.85702,High Muffles,HM
2018-01-09 02:00:00,48.68884,High Muffles,HM
2018-01-09 03:00:00,45.56433,High Muffles,HM
2018-01-09 04:00:00,42.88884,High Muffles,HM
2018-01-09 05:00:00,40.78088,High Muffles,HM
2018-01-09 06:00:00,38.8912,High Muffles,HM
2018-01-09 07:00:00,36.95163,High Muffles,HM
2018-01-09 08:00:00,35.24697,High Muffles,HM
2018-01-09 09:00:00,33.67744,High Muffles,HM
2018-01-09 10:00:00,32.28045,High Muffles,HM
2018-01-09 11:00:00,31.17658,High Muffles,HM
2018-01-09 12:00:00,30.13507,High Muffles,HM
2018-01-09 13:00:00,28.76926,High Muffles,HM
2018-01-09 14:00:00,27.3598,High Muffles,HM
2018-01-09 15:00:00,25.52001,High Muffles,HM
2018-01-09 16:00:00,23.15636,High Muffles,HM
2018-01-09 17:00:00,21.17937,High Muffles,HM
2018-01-09 18:00:00,18.797,High Muffles,HM
2018-01-09 19:00:00,15.87829,High Muffles,HM
2018-01-09 20:00:00,12.61657,High Muffles,HM
2018-01-09 21:00:00,9.64173,High Muffles,HM
2018-01-09 22:00:00,6.92882,High Muffles,HM
2018-01-09 23:00:00,5.07033,High Muffles,HM
2018-01-10 00:00:00,3.70868,High Muffles,HM
2018-01-10 01:00:00,2.32416,High Muffles,HM
2018-01-10 02:00:00,1.39491,High Muffles,HM
2018-01-10 03:00:00,1.03943,High Muffles,HM
2018-01-10 04:00:00,1.11427,High Muffles,HM
2018-01-10 05:00:00,1.45104,High Muffles,HM
2018-01-10 06:00:00,1.88136,High Muffles,HM
2018-01-10 07:00:00,2.33663,High Muffles,HM
2018-01-10 08:00:00,2.9,High Muffles,HM
2018-01-10 09:00:00,3.9228,High Muffles,HM
2018-01-10 10:00:00,5.04538,High Muffles,HM
2018-01-10 11:00:00,5.98086,High Muffles,HM
2018-01-10 12:00:00,7.35291,High Muffles,HM
2018-01-10 13:00:00,9.75398,High Muffles,HM
2018-01-10 14:00:00,13.1342,High Muffles,HM
2018-01-10 15:00:00,16.14646,High Muffles,HM
2018-01-10 16:00:00,20.6742,High Muffles,HM
2018-01-10 17:00:00,24.68432,High Muffles,HM
2018-01-10 18:00:00,24.51593,High Muffles,HM
2018-01-10 19:00:00,23.54926,High Muffles,HM
2018-01-10 20:00:00,22.07743,High Muffles,HM
2018-01-10 21:00:00,19.32711,High Muffles,HM
2018-01-10 22:00:00,15.75979,High Muffles,HM
2018-01-10 23:00:00,13.01571,High Muffles,HM
2018-01-11 00:00:00,8.7894,High Muffles,HM
2018-01-11 01:00:00,5.71893,High Muffles,HM
2018-01-11 02:00:00,6.78538,High Muffles,HM
2018-01-11 03:00:00,9.18022,High Muffles,HM
2018-01-11 04:00:00,11.9056,High Muffles,HM
2018-01-11 05:00:00,15.04882,High Muffles,HM
2018-01-11 06:00:00,18.48517,High Muffles,HM
2018-01-11 07:00:00,21.70324,High Muffles,HM
2018-01-11 08:00:00,24.60116,High Muffles,HM
2018-01-11 09:00:00,25.6884,High Muffles,HM
2018-01-11 10:00:00,26.15614,High Muffles,HM
2018-01-11 11:00:00,26.0813,High Muffles,HM
2018-01-11 12:00:00,25.05851,High Muffles,HM
2018-01-11 13:00:00,23.66152,High Muffles,HM
2018-01-11 14:00:00,21.93399,High Muffles,HM
2018-01-11 15:00:00,20.3499,High Muffles,HM
2018-01-11 16:00:00,19.06517,High Muffles,HM
2018-01-11 17:00:00,18.5413,High Muffles,HM
2018-01-11 18:00:00,18.33549,High Muffles,HM
2018-01-11 19:00:00,18.26689,High Muffles,HM
2018-01-11 20:00:00,18.94668,High Muffles,HM
2018-01-11 21:00:00,19.53291,High Muffles,HM
2018-01-11 22:00:00,19.71377,High Muffles,HM
2018-01-11 23:00:00,19.99442,High Muffles,HM
2018-01-12 00:00:00,20.00274,High Muffles,HM
2018-01-12 01:00:00,20.05471,High Muffles,HM
2018-01-12 02:00:00,19.71793,High Muffles,HM
2018-01-12 03:00:00,19.74912,High Muffles,HM
2018-01-12 04:00:00,20.32288,High Muffles,HM
2018-01-12 05:00:00,21.27707,High Muffles,HM
2018-01-12 06:00:00,22.7489,High Muffles,HM
2018-01-12 07:00:00,24.13966,High Muffles,HM
2018-01-12 08:00:00,25.80898,High Muffles,HM
2018-01-12 09:00:00,27.34109,High Muffles,HM
2018-01-12 10:00:00,30.94582,High Muffles,HM
2018-01-12 11:00:00,34.58174,High Muffles,HM
2018-01-12 12:00:00,35.77292,High Muffles,HM
2018-01-12 13:00:00,38.30497,High Muffles,HM
2018-01-12 14:00:00,41.28604,High Muffles,HM
2018-01-12 15:00:00,43.5811,High Muffles,HM
2018-01-12 16:00:00,45.20884,High Muffles,HM
2018-01-12 17:00:00,47.49142,High Muffles,HM
2018-01-12 18:00:00,48.2211,High Muffles,HM
2018-01-12 19:00:00,47.81572,High Muffles,HM
2018-01-12 20:00:00,49.39981,High Muffles,HM
2018-01-12 21:00:00,49.53078,High Muffles,HM
2018-01-12 22:00:00,48.81358,High Muffles,HM
2018-01-12 23:00:00,47.66605,High Muffles,HM
2018-01-13 00:00:00,46.98003,High Muffles,HM
2018-01-13 01:00:00,45.4687,High Muffles,HM
2018-01-13 02:00:00,43.53536,High Muffles,HM
2018-01-13 03:00:00,42.31923,High Muffles,HM
2018-01-13 04:00:00,40.94095,High Muffles,HM
2018-01-13 05:00:00,39.61257,High Muffles,HM
2018-01-13 06:00:00,38.86418,High Muffles,HM
2018-01-13 07:00:00,39.40052,High Muffles,HM
2018-01-13 08:00:00,38.91407,High Muffles,HM
2018-01-13 09:00:00,38.23013,High Muffles,HM
2018-01-13 10:00:00,38.26755,High Muffles,HM
2018-01-13 11:00:00,39.05336,High Muffles,HM
2018-01-13 12:00:00,39.62712,High Muffles,HM
2018-01-13 13:00:00,40.02002,High Muffles,HM
2018-01-13 14:00:00,39.44626,High Muffles,HM
2018-01-13 15:00:00,38.27378,High Muffles,HM
2018-01-13 16:00:00,38.13658,High Muffles,HM
2018-01-13 17:00:00,38.39852,High Muffles,HM
2018-01-13 18:00:00,37.91206,High Muffles,HM
2018-01-13 19:00:00,36.8955,High Muffles,HM
2018-01-13 20:00:00,36.0598,High Muffles,HM
2018-01-13 21:00:00,34.3697,High Muffles,HM
2018-01-13 22:00:00,33.94561,High Muffles,HM
2018-01-13 23:00:00,33.45916,High Muffles,HM
2018-01-14 00:00:00,32.65256,High Muffles,HM
2018-01-14 01:00:00,32.10998,High Muffles,HM
2018-01-14 02:00:00,32.18482,High Muffles,HM
2018-01-14 03:00:00,32.4031,High Muffles,HM
2018-01-14 04:00:00,33.14525,High Muffles,HM
2018-01-14 05:00:00,34.89149,High Muffles,HM
2018-01-14 06:00:00,35.92676,High Muffles,HM
2018-01-14 07:00:00,37.06805,High Muffles,HM
2018-01-14 08:00:00,38.29249,High Muffles,HM
2018-01-14 09:00:00,38.74776,High Muffles,HM
2018-01-14 10:00:00,39.20303,High Muffles,HM
2018-01-14 11:00:00,39.334,High Muffles,HM
2018-01-14 12:00:00,39.04712,High Muffles,HM
2018-01-14 13:00:00,39.03464,High Muffles,HM
2018-01-14 14:00:00,39.4525,High Muffles,HM
2018-01-14 15:00:00,39.5897,High Muffles,HM
2018-01-14 16:00:00,39.334,High Muffles,HM
2018-01-14 17:00:00,38.90368,High Muffles,HM
2018-01-14 18:00:00,38.90991,High Muffles,HM
2018-01-14 19:00:00,38.59185,High Muffles,HM
2018-01-14 20:00:00,37.74368,High Muffles,HM
2018-01-14 21:00:00,35.88518,High Muffles,HM
2018-01-14 22:00:00,33.71486,High Muffles,HM
2018-01-14 23:00:00,32.0497,High Muffles,HM
2018-01-15 00:00:00,31.49672,High Muffles,HM
2018-01-15 01:00:00,31.88754,High Muffles,HM
2018-01-15 02:00:00,32.41142,High Muffles,HM
2018-01-15 03:00:00,34.01421,High Muffles,HM
2018-01-15 04:00:00,36.52131,High Muffles,HM
2018-01-15 05:00:00,39.8454,High Muffles,HM
2018-01-15 06:00:00,43.16325,High Muffles,HM
2018-01-15 07:00:00,46.0882,High Muffles,HM
2018-01-15 08:00:00,48.51214,High Muffles,HM
2018-01-15 09:00:00,49.94239,High Muffles,HM
2018-01-15 10:00:00,50.90282,High Muffles,HM
2018-01-15 11:00:00,51.36433,High Muffles,HM
2018-01-15 12:00:00,51.74476,High Muffles,HM
2018-01-15 13:00:00,52.4682,High Muffles,HM
2018-01-15 14:00:00,52.64282,High Muffles,HM
2018-01-15 15:00:00,52.67401,High Muffles,HM
2018-01-15 16:00:00,52.59917,High Muffles,HM
2018-01-15 17:00:00,54.05229,High Muffles,HM
2018-01-15 18:00:00,55.94197,High Muffles,HM
2018-01-15 19:00:00,58.56132,High Muffles,HM
2018-01-15 20:00:00,61.4239,High Muffles,HM
2018-01-15 21:00:00,63.17638,High Muffles,HM
2018-01-15 22:00:00,64.81659,High Muffles,HM
2018-01-15 23:00:00,66.68133,High Muffles,HM
2018-01-16 00:00:00,68.87244,High Muffles,HM
2018-01-16 01:00:00,70.42118,High Muffles,HM
2018-01-16 02:00:00,71.4814,High Muffles,HM
2018-01-16 03:00:00,71.31925,High Muffles,HM
2018-01-16 04:00:00,70.42118,High Muffles,HM
2018-01-16 05:00:00,70.05946,High Muffles,HM
2018-01-16 06:00:00,70.22162,High Muffles,HM
2018-01-16 07:00:00,70.63323,High Muffles,HM
2018-01-16 08:00:00,71.17373,High Muffles,HM
2018-01-16 09:00:00,71.42111,High Muffles,HM
2018-01-16 10:00:00,71.54584,High Muffles,HM
2018-01-16 11:00:00,72.10714,High Muffles,HM
2018-01-16 12:00:00,72.73079,High Muffles,HM
2018-01-16 13:00:00,73.37316,High Muffles,HM
2018-01-16 14:00:00,73.7723,High Muffles,HM
2018-01-16 15:00:00,74.14026,High Muffles,HM
2018-01-16 16:00:00,74.08413,High Muffles,HM
2018-01-16 17:00:00,73.64757,High Muffles,HM
2018-01-16 18:00:00,73.02391,High Muffles,HM
2018-01-16 19:00:00,72.63101,High Muffles,HM
2018-01-16 20:00:00,72.288,High Muffles,HM
2018-01-16 21:00:00,71.81402,High Muffles,HM
2018-01-16 22:00:00,71.74541,High Muffles,HM
2018-01-16 23:00:00,71.42111,High Muffles,HM
2018-01-17 00:00:00,71.62692,High Muffles,HM
2018-01-17 01:00:00,72.32334,High Muffles,HM
2018-01-17 02:00:00,73.49581,High Muffles,HM
2018-01-17 03:00:00,73.92613,High Muffles,HM
2018-01-17 04:00:00,74.02592,High Muffles,HM
2018-01-17 05:00:00,73.91366,High Muffles,HM
2018-01-17 06:00:00,74.03216,High Muffles,HM
2018-01-17 07:00:00,74.48119,High Muffles,HM
2018-01-17 08:00:00,74.71194,High Muffles,HM
2018-01-17 09:00:00,74.98843,High Muffles,HM
2018-01-17 10:00:00,74.85746,High Muffles,HM
2018-01-17 11:00:00,74.56434,High Muffles,HM
2018-01-17 12:00:00,74.36477,High Muffles,HM
2018-01-17 13:00:00,74.38972,High Muffles,HM
2018-01-17 14:00:00,73.92198,High Muffles,HM
2018-01-17 15:00:00,73.25466,High Muffles,HM
2018-01-17 16:00:00,72.41273,High Muffles,HM
2018-01-17 17:00:00,71.29638,High Muffles,HM
2018-01-17 18:00:00,70.26111,High Muffles,HM
2018-01-17 19:00:00,69.18842,High Muffles,HM
2018-01-17 20:00:00,68.08455,High Muffles,HM
2018-01-17 21:00:00,65.88928,High Muffles,HM
2018-01-17 22:00:00,63.94971,High Muffles,HM
2018-01-17 23:00:00,61.87917,High Muffles,HM
2018-01-18 00:00:00,60.3034,High Muffles,HM
2018-01-18 01:00:00,59.13093,High Muffles,HM
2018-01-18 02:00:00,58.20168,High Muffles,HM
2018-01-18 03:00:00,58.16426,High Muffles,HM
2018-01-18 04:00:00,58.98125,High Muffles,HM
2018-01-18 05:00:00,61.70663,High Muffles,HM
2018-01-18 06:00:00,63.88319,High Muffles,HM
2018-01-18 07:00:00,66.12211,High Muffles,HM
2018-01-18 08:00:00,68.32778,High Muffles,HM
2018-01-18 09:00:00,70.43574,High Muffles,HM
2018-01-18 10:00:00,72.38778,High Muffles,HM
2018-01-18 11:00:00,73.56649,High Muffles,HM
2018-01-18 12:00:00,74.028,High Muffles,HM
2018-01-18 13:00:00,73.76606,High Muffles,HM
2018-01-18 14:00:00,73.46671,High Muffles,HM
2018-01-18 15:00:00,72.56864,High Muffles,HM
2018-01-18 16:00:00,71.10305,High Muffles,HM
2018-01-18 17:00:00,69.388,High Muffles,HM
2018-01-18 18:00:00,68.1781,High Muffles,HM
2018-01-18 19:00:00,67.53574,High Muffles,HM
2018-01-18 20:00:00,67.09294,High Muffles,HM
2018-01-18 21:00:00,66.75616,High Muffles,HM
2018-01-18 22:00:00,67.09294,High Muffles,HM
2018-01-18 23:00:00,68.15316,High Muffles,HM
2018-01-19 00:00:00,69.38384,High Muffles,HM
2018-01-19 01:00:00,70.47108,High Muffles,HM
2018-01-19 02:00:00,70.32764,High Muffles,HM
2018-01-19 03:00:00,70.11559,High Muffles,HM
2018-01-19 04:00:00,69.89108,High Muffles,HM
2018-01-19 05:00:00,69.69774,High Muffles,HM
2018-01-19 06:00:00,69.61043,High Muffles,HM
2018-01-19 07:00:00,69.24871,High Muffles,HM
2018-01-19 08:00:00,68.42964,High Muffles,HM
2018-01-19 09:00:00,67.62928,High Muffles,HM
2018-01-19 10:00:00,67.02434,High Muffles,HM
2018-01-19 11:00:00,67.04305,High Muffles,HM
2018-01-19 12:00:00,67.12412,High Muffles,HM
2018-01-19 13:00:00,67.75402,High Muffles,HM
2018-01-19 14:00:00,68.30907,High Muffles,HM
2018-01-19 15:00:00,69.06369,High Muffles,HM
2018-01-19 16:00:00,69.83703,High Muffles,HM
2018-01-19 17:00:00,70.95961,High Muffles,HM
2018-01-19 18:00:00,72.01982,High Muffles,HM
2018-01-19 19:00:00,72.48757,High Muffles,HM
2018-01-19 20:00:00,73.03015,High Muffles,HM
2018-01-19 21:00:00,72.21316,High Muffles,HM
2018-01-19 22:00:00,71.09058,High Muffles,HM
2018-01-19 23:00:00,69.86821,High Muffles,HM
2018-01-20 00:00:00,68.87452,High Muffles,HM
2018-01-20 01:00:00,67.93695,High Muffles,HM
2018-01-20 02:00:00,67.60018,High Muffles,HM
2018-01-20 03:00:00,67.22599,High Muffles,HM
2018-01-20 04:00:00,66.48384,High Muffles,HM
2018-01-20 05:00:00,65.74792,High Muffles,HM
2018-01-20 06:00:00,64.85609,High Muffles,HM
2018-01-20 07:00:00,63.25953,High Muffles,HM
2018-01-20 08:00:00,61.14742,High Muffles,HM
2018-01-20 09:00:00,58.62992,High Muffles,HM
2018-01-20 10:00:00,56.62175,High Muffles,HM
2018-01-20 11:00:00,54.09594,High Muffles,HM
2018-01-20 12:00:00,52.74261,High Muffles,HM
2018-01-20 13:00:00,52.34347,High Muffles,HM
2018-01-20 14:00:00,52.89229,High Muffles,HM
2018-01-20 15:00:00,53.71551,High Muffles,HM
2018-01-20 16:00:00,54.00863,High Muffles,HM
2018-01-20 17:00:00,55.99186,High Muffles,HM
2018-01-20 18:00:00,57.48863,High Muffles,HM
2018-01-20 19:00:00,57.4325,High Muffles,HM
2018-01-20 20:00:00,57.25164,High Muffles,HM
2018-01-20 21:00:00,57.50111,High Muffles,HM
2018-01-20 22:00:00,57.22046,High Muffles,HM
2018-01-20 23:00:00,57.23917,High Muffles,HM
2018-01-21 00:00:00,59.76498,High Muffles,HM
2018-01-21 01:00:00,60.94785,High Muffles,HM
2018-01-21 02:00:00,62.31365,High Muffles,HM
2018-01-21 03:00:00,65.20118,High Muffles,HM
2018-01-21 04:00:00,66.42355,High Muffles,HM
2018-01-21 05:00:00,67.82678,High Muffles,HM
2018-01-21 06:00:00,69.19258,High Muffles,HM
2018-01-21 07:00:00,70.78914,High Muffles,HM
2018-01-21 08:00:00,69.81,High Muffles,HM
2018-01-21 09:00:00,69.03875,High Muffles,HM
2018-01-21 10:00:00,66.76864,High Muffles,HM
2018-01-21 11:00:00,64.73552,High Muffles,HM
2018-01-21 12:00:00,62.47788,High Muffles,HM
2018-01-21 13:00:00,59.88347,High Muffles,HM
2018-01-21 14:00:00,58.8295,High Muffles,HM
2018-01-21 15:00:00,58.29939,High Muffles,HM
2018-01-21 16:00:00,58.87315,High Muffles,HM
2018-01-21 17:00:00,58.75466,High Muffles,HM
2018-01-21 18:00:00,59.1725,High Muffles,HM
2018-01-21 19:00:00,58.86691,High Muffles,HM
2018-01-21 20:00:00,58.69229,High Muffles,HM
2018-01-21 21:00:00,57.33272,High Muffles,HM
2018-01-21 22:00:00,53.39745,High Muffles,HM
2018-01-21 23:00:00,48.40196,High Muffles,HM
2018-01-22 00:00:00,43.48547,High Muffles,HM
2018-01-22 01:00:00,41.8307,High Muffles,HM
2018-01-22 02:00:00,41.96167,High Muffles,HM
2018-01-22 03:00:00,44.9864,High Muffles,HM
2018-01-22 04:00:00,48.40404,High Muffles,HM
2018-01-22 05:00:00,52.51394,High Muffles,HM
2018-01-22 06:00:00,57.34104,High Muffles,HM
2018-01-22 07:00:00,62.79179,High Muffles,HM
2018-01-22 08:00:00,68.64376,High Muffles,HM
2018-01-22 09:00:00,71.39617,High Muffles,HM
2018-01-22 10:00:00,72.82434,High Muffles,HM
2018-01-22 11:00:00,72.0323,High Muffles,HM
2018-01-22 12:00:00,71.68305,High Muffles,HM
2018-01-22 13:00:00,71.35251,High Muffles,HM
